;;EPA SWMM Time Series Data
;;
1/1/2004	0:00	70509.5118823529
1/2/2004	0:00	262573.625647059
1/3/2004	0:00	83294.1544705882
1/4/2004	0:00	48454.0875294118
1/5/2004	0:00	164919.964705882
1/6/2004	0:00	144803.478235294
1/7/2004	0:00	459206.874941177
1/8/2004	0:00	148409.936823529
1/9/2004	0:00	247141.009411765
1/10/2004	0:00	263460.410470588
1/11/2004	0:00	111012.102235294
1/12/2004	0:00	150147.053411765
1/13/2004	0:00	143548.587176471
1/14/2004	0:00	267034.290235294
1/15/2004	0:00	103435.260470588
1/16/2004	0:00	45497.9685882353
1/17/2004	0:00	111759.972823529
1/18/2004	0:00	290055.276941177
1/19/2004	0:00	284526.884941176
1/20/2004	0:00	169925.637764706
1/21/2004	0:00	258593.061764706
1/22/2004	0:00	195514.286352941
1/23/2004	0:00	216861.675647059
1/24/2004	0:00	55275.4545882353
1/25/2004	0:00	148596.292705882
1/26/2004	0:00	461578.180470588
1/27/2004	0:00	84639.6721176471
1/28/2004	0:00	127955.306235294
1/29/2004	0:00	146662.326705882
1/30/2004	0:00	199281.320823529
1/31/2004	0:00	507535.497647059
2/1/2004	0:00	90908.5977647059
2/2/2004	0:00	66906.9496470588
2/3/2004	0:00	127843.932588235
2/4/2004	0:00	223495.36
2/5/2004	0:00	71863.3217647059
2/6/2004	0:00	190918.030470588
2/7/2004	0:00	63199.1351764706
2/8/2004	0:00	244536.748352941
2/9/2004	0:00	114106.390588235
2/10/2004	0:00	74508.858
2/11/2004	0:00	139035.138823529
2/12/2004	0:00	159739.359294118
2/13/2004	0:00	96336.3518823529
2/14/2004	0:00	60921.0416470588
2/15/2004	0:00	61522.4674117647
2/16/2004	0:00	20898.8692941176
2/17/2004	0:00	419523.225764706
2/18/2004	0:00	178829.949882353
2/19/2004	0:00	171313.242235294
2/20/2004	0:00	166182.173176471
2/21/2004	0:00	119888.712352941
2/22/2004	0:00	148610.682352941
2/23/2004	0:00	151292.790705882
2/24/2004	0:00	118598.799882353
2/25/2004	0:00	188320.215764706
2/26/2004	0:00	54265.4181176471
2/27/2004	0:00	81533.0485882353
2/28/2004	0:00	112082.814941176
2/29/2004	0:00	144132.224235294
3/1/2004	0:00	169480.564823529
3/2/2004	0:00	129686.110705882
3/3/2004	0:00	209178.026823529
3/4/2004	0:00	28589.9605882353
3/5/2004	0:00	157355.623294118
3/6/2004	0:00	233538.038235294
3/7/2004	0:00	108297.034588235
3/8/2004	0:00	156814.915882353
3/9/2004	0:00	30462.0690588235
3/10/2004	0:00	99049.6892941176
3/11/2004	0:00	41780.9616470588
3/12/2004	0:00	130184.503294118
3/13/2004	0:00	362694.644941176
3/14/2004	0:00	735727.004705882
3/15/2004	0:00	158324.697411765
3/16/2004	0:00	481232.200352941
3/17/2004	0:00	363387.825294118
3/18/2004	0:00	171652.792352941
3/19/2004	0:00	316717.226823529
3/20/2004	0:00	120744.875882353
3/21/2004	0:00	179896.411176471
3/22/2004	0:00	147784.014352941
3/23/2004	0:00	76182.7687058824
3/24/2004	0:00	51900.4107058824
3/25/2004	0:00	312593.704117647
3/26/2004	0:00	184500.637176471
3/27/2004	0:00	125472.947176471
3/28/2004	0:00	111617.813058824
3/29/2004	0:00	200682.574
3/30/2004	0:00	70628.9145882353
3/31/2004	0:00	162592.147764706
4/1/2004	0:00	162063.244941176
4/2/2004	0:00	644216.558235294
4/3/2004	0:00	178600.533647059
4/4/2004	0:00	110415.564823529
4/5/2004	0:00	144179.238941176
4/6/2004	0:00	453538.093529412
4/7/2004	0:00	191288.884117647
4/8/2004	0:00	142618.511058824
4/9/2004	0:00	121290.319882353
4/10/2004	0:00	117939.697764706
4/11/2004	0:00	120113.841058824
4/12/2004	0:00	185777.759411765
4/13/2004	0:00	107475.627764706
4/14/2004	0:00	162815.838588235
4/15/2004	0:00	61141.4276470588
4/16/2004	0:00	31793.3657647059
4/17/2004	0:00	184129.742
4/18/2004	0:00	39357.4023529412
4/19/2004	0:00	239011.206235294
4/20/2004	0:00	89161.8624705882
4/21/2004	0:00	319662.258235294
4/22/2004	0:00	220146.089294118
4/23/2004	0:00	115615.617764706
4/24/2004	0:00	73840.7894117647
4/25/2004	0:00	154863.880235294
4/26/2004	0:00	245528.068941176
4/27/2004	0:00	113196.585411765
4/28/2004	0:00	50399.7507058824
4/29/2004	0:00	156294.592470588
4/30/2004	0:00	28027.2912941176
5/1/2004	0:00	153612.944117647
5/2/2004	0:00	158551.852941176
5/3/2004	0:00	192930.085058824
5/4/2004	0:00	137947.747058824
5/5/2004	0:00	168306.092
5/6/2004	0:00	354033.288941176
5/7/2004	0:00	114613.786117647
5/8/2004	0:00	175968.225294118
5/9/2004	0:00	343005.529882353
5/10/2004	0:00	573092.663529412
5/11/2004	0:00	176018.691176471
5/12/2004	0:00	237341.743647059
5/13/2004	0:00	200103.603058824
5/14/2004	0:00	38013.5787058824
5/15/2004	0:00	145593.688705882
5/16/2004	0:00	151877.395647059
5/17/2004	0:00	153221.354
5/18/2004	0:00	132334.397058824
5/19/2004	0:00	125929.439882353
5/20/2004	0:00	83138.4403529412
5/21/2004	0:00	292676.057294118
5/22/2004	0:00	66951.3457647059
5/23/2004	0:00	26585.6925882353
5/24/2004	0:00	118618.974823529
5/25/2004	0:00	357701.173882353
5/26/2004	0:00	90575.6821176471
5/27/2004	0:00	49455.1281176471
5/28/2004	0:00	86779.7015294118
5/29/2004	0:00	302971.442705882
5/30/2004	0:00	111571.225647059
5/31/2004	0:00	293582.810117647
6/1/2004	0:00	91339.4705882353
6/2/2004	0:00	100739.944352941
6/3/2004	0:00	482323.078823529
6/4/2004	0:00	279571.014352941
6/5/2004	0:00	62178.1429411765
6/6/2004	0:00	168851.633764706
6/7/2004	0:00	173759.113764706
6/8/2004	0:00	59091.9068235294
6/9/2004	0:00	56454.6256470588
6/10/2004	0:00	93336.0210588235
6/11/2004	0:00	114214.078588235
6/12/2004	0:00	108084.828
6/13/2004	0:00	75303.9729411765
6/14/2004	0:00	145637.296941176
6/15/2004	0:00	69749.1792941177
6/16/2004	0:00	157330.574588235
6/17/2004	0:00	85585.5318823529
6/18/2004	0:00	89383.0025882353
6/19/2004	0:00	180681.975411765
6/20/2004	0:00	95952.3934117647
6/21/2004	0:00	119887.076235294
6/22/2004	0:00	73163.2391764706
6/23/2004	0:00	189257.919058824
6/24/2004	0:00	80862.682
6/25/2004	0:00	365193.952823529
6/26/2004	0:00	624519.786352941
6/27/2004	0:00	64798.3845882353
6/28/2004	0:00	128550.582235294
6/29/2004	0:00	587516.102
6/30/2004	0:00	149168.304705882
7/1/2004	0:00	151265.154352941
7/2/2004	0:00	238946.606941176
7/3/2004	0:00	292331.147411765
7/4/2004	0:00	63593.6777647059
7/5/2004	0:00	119591.261529412
7/6/2004	0:00	71283.913882353
7/7/2004	0:00	173672.054117647
7/8/2004	0:00	398067.098705882
7/9/2004	0:00	175455.141411765
7/10/2004	0:00	73451.0961176471
7/11/2004	0:00	157484.110117647
7/12/2004	0:00	131638.074
7/13/2004	0:00	111880.990705882
7/14/2004	0:00	137905.260941176
7/15/2004	0:00	104310.558235294
7/16/2004	0:00	66480.4608235294
7/17/2004	0:00	82879.9452941177
7/18/2004	0:00	44601.2470588235
7/19/2004	0:00	404731.396
7/20/2004	0:00	261311.661882353
7/21/2004	0:00	93021.0564705882
7/22/2004	0:00	85338.9596470588
7/23/2004	0:00	148379.688117647
7/24/2004	0:00	261910.723764706
7/25/2004	0:00	76629.2554117647
7/26/2004	0:00	42474.0314117647
7/27/2004	0:00	232133.013294118
7/28/2004	0:00	102338.664117647
7/29/2004	0:00	114428.480823529
