;;EPA SWMM Time Series Data
;;
1/1/2004	0:00	88.1169
1/2/2004	0:00	28.8396
1/3/2004	0:00	134.7086
1/4/2004	0:00	102.9904
1/5/2004	0:00	90.4788
1/6/2004	0:00	121.0116
1/7/2004	0:00	80.4192
1/8/2004	0:00	119.1788
1/9/2004	0:00	41.9527
1/10/2004	0:00	146.4728
1/11/2004	0:00	84.3873
1/12/2004	0:00	66.2199
1/13/2004	0:00	43.9936
1/14/2004	0:00	28
1/15/2004	0:00	119.7085
1/16/2004	0:00	154.8265
1/17/2004	0:00	34.4629
1/18/2004	0:00	110.5829
1/19/2004	0:00	127.1349
1/20/2004	0:00	52.7428
1/21/2004	0:00	140.128
1/22/2004	0:00	115.3452
1/23/2004	0:00	147.5745
1/24/2004	0:00	87.2441
1/25/2004	0:00	109.163
1/26/2004	0:00	30.6233
1/27/2004	0:00	28
1/28/2004	0:00	87.6373
1/29/2004	0:00	63.6477
1/30/2004	0:00	28
1/31/2004	0:00	46.9078
2/1/2004	0:00	28
2/2/2004	0:00	28
2/3/2004	0:00	108.547
2/4/2004	0:00	28
2/5/2004	0:00	68.4814
2/6/2004	0:00	41.8183
2/7/2004	0:00	83.5559
2/8/2004	0:00	103.099
2/9/2004	0:00	28
2/10/2004	0:00	71.6955
2/11/2004	0:00	78.807
2/12/2004	0:00	62.6969
2/13/2004	0:00	28
2/14/2004	0:00	124.4053
2/15/2004	0:00	76.1853
2/16/2004	0:00	124.0387
2/17/2004	0:00	28
2/18/2004	0:00	159.0591
2/19/2004	0:00	88.3567
2/20/2004	0:00	99.1261
2/21/2004	0:00	100.8315
2/22/2004	0:00	103.6745
2/23/2004	0:00	61.2684
2/24/2004	0:00	28
2/25/2004	0:00	28
2/26/2004	0:00	87.6752
2/27/2004	0:00	136.649
2/28/2004	0:00	51.8273
2/29/2004	0:00	29.9935
3/1/2004	0:00	74.3914
3/2/2004	0:00	154.5082
3/3/2004	0:00	104.2262
3/4/2004	0:00	74.8672
3/5/2004	0:00	28
3/6/2004	0:00	155.6371
3/7/2004	0:00	44.9411
3/8/2004	0:00	140.4178
3/9/2004	0:00	33.8217
3/10/2004	0:00	124.1079
3/11/2004	0:00	91.7553
3/12/2004	0:00	28
3/13/2004	0:00	35.2273
3/14/2004	0:00	89.7742
3/15/2004	0:00	28
3/16/2004	0:00	92.1824
3/17/2004	0:00	121.7311
3/18/2004	0:00	110.7706
3/19/2004	0:00	100.5954
3/20/2004	0:00	28
3/21/2004	0:00	113.6944
3/22/2004	0:00	136.0132
3/23/2004	0:00	61.469
3/24/2004	0:00	57.8654
3/25/2004	0:00	60.385
3/26/2004	0:00	67.6994
3/27/2004	0:00	31.1371
3/28/2004	0:00	94.6813
3/29/2004	0:00	152.4766
3/30/2004	0:00	28
3/31/2004	0:00	145.6643
4/1/2004	0:00	28
4/2/2004	0:00	34.5492
4/3/2004	0:00	28
4/4/2004	0:00	106.2712
4/5/2004	0:00	28
4/6/2004	0:00	77.5893
4/7/2004	0:00	55.1101
4/8/2004	0:00	71.8347
4/9/2004	0:00	83.7994
4/10/2004	0:00	131.4893
4/11/2004	0:00	47.6678
4/12/2004	0:00	151.3881
4/13/2004	0:00	33.4595
4/14/2004	0:00	77.5481
4/15/2004	0:00	64.3741
4/16/2004	0:00	96.6209
4/17/2004	0:00	91.7066
4/18/2004	0:00	100.9709
4/19/2004	0:00	79.6137
4/20/2004	0:00	154.3786
4/21/2004	0:00	128.0037
4/22/2004	0:00	43.3688
4/23/2004	0:00	138.5526
4/24/2004	0:00	39.1634
4/25/2004	0:00	28
4/26/2004	0:00	75.2596
4/27/2004	0:00	99.6382
4/28/2004	0:00	28
4/29/2004	0:00	28
4/30/2004	0:00	128.567
5/1/2004	0:00	57.0988
5/2/2004	0:00	28
5/3/2004	0:00	90.292
5/4/2004	0:00	28
5/5/2004	0:00	28
5/6/2004	0:00	158.0427
5/7/2004	0:00	151.5426
5/8/2004	0:00	29.1582
5/9/2004	0:00	28
5/10/2004	0:00	126.5799
5/11/2004	0:00	143.6264
5/12/2004	0:00	79.8209
5/13/2004	0:00	139.2355
5/14/2004	0:00	66.9976
5/15/2004	0:00	35.6937
5/16/2004	0:00	28
5/17/2004	0:00	47.6068
5/18/2004	0:00	42.2352
5/19/2004	0:00	88.9262
5/20/2004	0:00	127.1247
5/21/2004	0:00	107.7146
5/22/2004	0:00	70.3885
5/23/2004	0:00	59.0367
