;;EPA SWMM Time Series Data
;;
1/1/2004	0:00	5.3
1/2/2004	0:00	31.8036
1/3/2004	0:00	34.4439
1/4/2004	0:00	36.9515
1/5/2004	0:00	17.6554
1/6/2004	0:00	7.7263
1/7/2004	0:00	15.1782
1/8/2004	0:00	23.5912
1/9/2004	0:00	14.7589
1/10/2004	0:00	22.6987
1/11/2004	0:00	7.1627
1/12/2004	0:00	37.2825
1/13/2004	0:00	15.9002
1/14/2004	0:00	37.5787
1/15/2004	0:00	7.9611
1/16/2004	0:00	43.5221
1/17/2004	0:00	27.0272
1/18/2004	0:00	15.0101
1/19/2004	0:00	9.7798
1/20/2004	0:00	23.8782
1/21/2004	0:00	5.8729
1/22/2004	0:00	17.6815
1/23/2004	0:00	16.8898
1/24/2004	0:00	12.9249
1/25/2004	0:00	18.752
1/26/2004	0:00	5.5364
1/27/2004	0:00	29.5989
1/28/2004	0:00	12.527
1/29/2004	0:00	7.1079
1/30/2004	0:00	5.3
1/31/2004	0:00	39.3729
2/1/2004	0:00	6.474
2/2/2004	0:00	11.2097
2/3/2004	0:00	41.9482
2/4/2004	0:00	35.1082
2/5/2004	0:00	30.8645
2/6/2004	0:00	5.3
2/7/2004	0:00	13.0486
2/8/2004	0:00	20.5532
2/9/2004	0:00	32.6408
2/10/2004	0:00	5.3
2/11/2004	0:00	22.088
2/12/2004	0:00	42.8804
2/13/2004	0:00	6.8729
2/14/2004	0:00	10.6989
2/15/2004	0:00	30.2729
2/16/2004	0:00	9.408
2/17/2004	0:00	11.3935
2/18/2004	0:00	28.3768
2/19/2004	0:00	28.4703
2/20/2004	0:00	6.0723
2/21/2004	0:00	14.1816
2/22/2004	0:00	8.2202
2/23/2004	0:00	5.3
2/24/2004	0:00	5.3
2/25/2004	0:00	19.4973
2/26/2004	0:00	18.2859
2/27/2004	0:00	38.3811
2/28/2004	0:00	15.1252
2/29/2004	0:00	26.7664
3/1/2004	0:00	7.3346
3/2/2004	0:00	5.3
3/3/2004	0:00	11.6219
3/4/2004	0:00	5.3
3/5/2004	0:00	28.5276
3/6/2004	0:00	35.3787
3/7/2004	0:00	7.8649
3/8/2004	0:00	30.4505
3/9/2004	0:00	28.2734
