;;EPA SWMM Time Series Data
;;
1/1/2004	0:00	50
1/2/2004	0:00	50
1/3/2004	0:00	168.5461
1/4/2004	0:00	172.9838
1/5/2004	0:00	157.3305
1/6/2004	0:00	155.0607
1/7/2004	0:00	118.3094
1/8/2004	0:00	50
1/9/2004	0:00	54.39
1/10/2004	0:00	97.5979
1/11/2004	0:00	174.5502
1/12/2004	0:00	77.7156
1/13/2004	0:00	50
1/14/2004	0:00	157.0414
1/15/2004	0:00	128.2755
1/16/2004	0:00	50
1/17/2004	0:00	160.4322
1/18/2004	0:00	159.9499
1/19/2004	0:00	50
1/20/2004	0:00	50
1/21/2004	0:00	122.64
1/22/2004	0:00	142.5893
1/23/2004	0:00	145.3524
1/24/2004	0:00	162.9798
1/25/2004	0:00	111.0975
1/26/2004	0:00	50
1/27/2004	0:00	84.8003
1/28/2004	0:00	167.1411
1/29/2004	0:00	136.099
1/30/2004	0:00	65.0345
1/31/2004	0:00	50
2/1/2004	0:00	145.7873
2/2/2004	0:00	176.4738
2/3/2004	0:00	59.9697
2/4/2004	0:00	111.5658
2/5/2004	0:00	164.2761
2/6/2004	0:00	50
2/7/2004	0:00	83.0196
2/8/2004	0:00	144.9406
2/9/2004	0:00	161.5785
2/10/2004	0:00	123.2115
2/11/2004	0:00	147.4227
2/12/2004	0:00	156.2089
2/13/2004	0:00	99.3412
2/14/2004	0:00	80.2214
2/15/2004	0:00	110.4995
2/16/2004	0:00	89.6589
2/17/2004	0:00	155.9491
2/18/2004	0:00	50
2/19/2004	0:00	160.2153
2/20/2004	0:00	157.6454
2/21/2004	0:00	65.5882
2/22/2004	0:00	179.8104
2/23/2004	0:00	86.742
2/24/2004	0:00	145.9021
2/25/2004	0:00	122.3074
2/26/2004	0:00	170.1851
2/27/2004	0:00	50
2/28/2004	0:00	50
2/29/2004	0:00	69.0816
3/1/2004	0:00	50
3/2/2004	0:00	66.3271
3/3/2004	0:00	59.9301
3/4/2004	0:00	50
3/5/2004	0:00	76.5343
3/6/2004	0:00	64.8274
3/7/2004	0:00	81.8756
3/8/2004	0:00	118.6983
3/9/2004	0:00	50
3/10/2004	0:00	129.1474
3/11/2004	0:00	50
3/12/2004	0:00	50
3/13/2004	0:00	50
3/14/2004	0:00	50
3/15/2004	0:00	87.8138
3/16/2004	0:00	136.1279
3/17/2004	0:00	115.0566
3/18/2004	0:00	110.4079
3/19/2004	0:00	136.6917
3/20/2004	0:00	54.5773
3/21/2004	0:00	50
3/22/2004	0:00	142.9465
3/23/2004	0:00	50
3/24/2004	0:00	50
3/25/2004	0:00	125.4037
3/26/2004	0:00	50.6262
3/27/2004	0:00	132.2574
3/28/2004	0:00	169.218
3/29/2004	0:00	50
3/30/2004	0:00	50
3/31/2004	0:00	73.1665
4/1/2004	0:00	50
4/2/2004	0:00	72.1758
4/3/2004	0:00	105.6324
4/4/2004	0:00	50
4/5/2004	0:00	130.0748
4/6/2004	0:00	165.252
4/7/2004	0:00	88.7133
4/8/2004	0:00	50
4/9/2004	0:00	154.3754
4/10/2004	0:00	164.9918
4/11/2004	0:00	96.5691
4/12/2004	0:00	50
4/13/2004	0:00	127.4309
4/14/2004	0:00	50
4/15/2004	0:00	55.2508
4/16/2004	0:00	109.9901
4/17/2004	0:00	126.2007
4/18/2004	0:00	155.0334
4/19/2004	0:00	139.8914
4/20/2004	0:00	139.9989
4/21/2004	0:00	129.3821
4/22/2004	0:00	90.8651
4/23/2004	0:00	50
4/24/2004	0:00	154.2513
4/25/2004	0:00	76.4736
4/26/2004	0:00	145.0449
4/27/2004	0:00	50
4/28/2004	0:00	155.0434
4/29/2004	0:00	151.8366
4/30/2004	0:00	90.7381
5/1/2004	0:00	69.9404
5/2/2004	0:00	50
5/3/2004	0:00	50
5/4/2004	0:00	139.3328
5/5/2004	0:00	166.0754
5/6/2004	0:00	124.2008
5/7/2004	0:00	168.5149
5/8/2004	0:00	178.2519
5/9/2004	0:00	50
5/10/2004	0:00	126.8653
5/11/2004	0:00	50
5/12/2004	0:00	133.7662
5/13/2004	0:00	148.4098
5/14/2004	0:00	50
5/15/2004	0:00	50
5/16/2004	0:00	50
5/17/2004	0:00	59.5042
5/18/2004	0:00	50
5/19/2004	0:00	50
5/20/2004	0:00	50
5/21/2004	0:00	50
5/22/2004	0:00	150.2056
5/23/2004	0:00	50
5/24/2004	0:00	124.3655
5/25/2004	0:00	168.3064
5/26/2004	0:00	110.5206
5/27/2004	0:00	95.5173
5/28/2004	0:00	64.3589
5/29/2004	0:00	150.0889
5/30/2004	0:00	84.8851
5/31/2004	0:00	98.2882
6/1/2004	0:00	143.4536
6/2/2004	0:00	55.583
6/3/2004	0:00	165.0678
6/4/2004	0:00	152.7449
6/5/2004	0:00	50
6/6/2004	0:00	50.7811
6/7/2004	0:00	89.3415
6/8/2004	0:00	155.3193
6/9/2004	0:00	50
6/10/2004	0:00	126.0703
6/11/2004	0:00	122.7952
6/12/2004	0:00	50
6/13/2004	0:00	95.026
6/14/2004	0:00	87.7945
6/15/2004	0:00	50
6/16/2004	0:00	72.3654
6/17/2004	0:00	139.1321
6/18/2004	0:00	134.8172
6/19/2004	0:00	88.5564
6/20/2004	0:00	78.7047
6/21/2004	0:00	92.9119
6/22/2004	0:00	50
6/23/2004	0:00	50
6/24/2004	0:00	50
6/25/2004	0:00	50
6/26/2004	0:00	177.185
6/27/2004	0:00	50
6/28/2004	0:00	50
6/29/2004	0:00	68.9708
6/30/2004	0:00	71.9174
7/1/2004	0:00	152.4074
7/2/2004	0:00	50
7/3/2004	0:00	85.2951
7/4/2004	0:00	58.8476
7/5/2004	0:00	128.9066
7/6/2004	0:00	160.3299
7/7/2004	0:00	140.0091
7/8/2004	0:00	102.8745
7/9/2004	0:00	137.3191
7/10/2004	0:00	118.613
7/11/2004	0:00	179.5984
7/12/2004	0:00	105.7912
7/13/2004	0:00	168.5152
7/14/2004	0:00	130.1859
7/15/2004	0:00	54.3962
7/16/2004	0:00	77.8481
7/17/2004	0:00	67.9941
7/18/2004	0:00	129.8009
